t,ytt,w,x,xt,f,K,xtt,xtt+ytt,
34.6,-9.7,6.283185307179586,424.10341090671994,-411.7296394787538,253.8858922516156,2,-4846.588221803892,-4856.288221803892,
34.62,-9.8,6.283185307179586,412.58750193332634,-737.9349568045438,234.55250115999578,1.6788419512769448,-4341.885870775512,-4351.685870775512,
34.64,-6.7,5.756649357231407,395.1886296376359,-999.7386915781134,224.11317778258154,0.5999999999999996,-4071.8081057938266,-4078.5081057938264,
34.66,5.1,3.4414423257272846,374.31695930093485,-1086.583849226455,211.5901755805609,0.6000000000000003,-3957.3577173235717,-3952.257717323572,
34.68,21.2,3.441442325727287,351.7600448366428,-1168.214492448117,198.0560269019857,0.599999999999999,-3689.448701557882,-3668.248701557882,
34.7,34,3.441442325727283,327.62551165849123,-1244.276266548755,183.57530699509473,0.6000000000000004,-3400.705015184306,-3366.705015184306,
34.72,39.4,3.4414423257272873,302.0290818689484,-1314.325905809337,168.21744912136904,0.6000000000000002,-3088.488744253452,-3049.0887442534518,
34.74,39.9,3.4414423257272864,275.0954231013073,-1377.9344679204091,152.05725386078436,0.6000000000000002,-2756.8649638451298,-2716.9649638451297,
34.76,38.2,3.4414423257272864,246.9569501770212,-1434.7570910845402,135.17417010621273,0.5999999999999994,-2410.1731415640156,-2371.973141564016,
34.78,32.3,3.441442325727284,217.7524162925346,-1484.4893541102251,117.65144977552076,0.6000000000000001,-2048.1194632784577,-2015.8194632784578,
34.8,27.6,3.441442325727286,187.62622421811457,-1526.895565154863,99.57573453086874,0.5999999999999999,-1677.8628340417815,-1650.2628340417816,
34.82,27.9,3.4414423257272855,156.7261641272421,-1561.8673880552992,81.03569847634526,0.6,-1304.975980469377,-1277.0759804693769,
34.84,31.5,3.441442325727286,125.20144483631265,-1589.3529770297791,62.12086690178758,0.6000000000000003,-929.536766406481,-898.036766406481,
34.86,28.6,3.441442325727287,93.20283502968873,-1609.221305033065,42.921701017813234,0.5999999999999999,-543.5578798991288,-514.9578798991288,
34.88,13.2,3.4414423257272855,60.88506349020018,-1621.2202966070417,23.531038094120106,0.6,-142.9239053875612,-129.72390538756122,
34.9,-0.7,3.441442325727286,28.40738651862646,-1625.2160447334666,4.0444319111758755,0.5999999999999999,256.4513511069152,255.7513511069152,
34.92,-1.8,3.4414423257272855,-4.0712609142153005,-1621.3653758920245,-15.44275654852918,0.6,641.4179217964429,639.6179217964429,
34.94,-6.4,3.441442325727286,-36.395865567540056,-1609.811483916345,-34.83751934052403,0.5999999999999999,1026.4694710440367,1020.0694710440367,
34.96,-13.1,3.4414423257272855,-68.41256071816497,-1590.5848636905769,-54.04753643089898,0.6,1408.389971206831,1395.289971206831,
34.98,-22.2,3.441442325727286,-99.96861793758121,-1563.7631053236241,-72.98117076254873,0.6000000000000001,1785.6866005936972,1763.4866005936972,
35,-28.8,3.441442325727286,-130.91350363892707,-1529.505294811224,-91.54810218335624,0.5999999999999999,2151.709359979702,2122.909359979702,
35.02,-19.1,3.4414423257272855,-161.10178367395693,-1488.1916054906683,-109.66107020437416,0.6000000000000001,2491.014297030178,2471.914297030178,
35.04,-1.5,3.441442325727286,-190.39722656780754,-1440.2877033520244,-127.23833594068452,0.6000000000000001,2810.4841045873445,2808.9841045873445,
35.06,20.7,3.441442325727286,-218.67187228692714,-1386.1718015071472,-144.20312337215628,0.6,3111.981380675511,3132.681380675511,
35.08,36.9,3.441442325727286,-245.80446118501445,-1326.1112021305635,-160.48267671100865,0.5999999999999994,3404.725177909136,3441.6251779091363,
35.1,52.6,3.441442325727284,-271.67830686738256,-1260.3494349044015,-176.00698412042954,0.6000000000000006,3681.8838036241004,3734.4838036241003,
35.12,62.5,3.4414423257272877,-296.18223452639756,-1189.1578892348903,-190.70934071583852,0.5999999999999993,3947.496594434908,4009.996594434908,
35.14,60.5,3.441442325727284,-319.2096331586517,-1112.718770470019,-204.525779895191,0.6,4206.438523179226,4266.938523179226,
35.16,44.2,3.441442325727286,-340.65680607836254,-1031.1535660643956,-217.3940836470175,0.6000000000000003,4459.906541061502,4504.106541061502,
35.18,20.9,3.441442325727287,-360.4228913127442,-944.6564337955979,-229.2537347876465,0.5999999999999998,4699.4461777247425,4720.346177724742,
35.2,0.5,3.441442325727285,-378.41276799845843,-853.615633892107,-240.04766079907506,0.600000000000001,4914.111037330243,4914.611037330243,
35.22,-8.2,3.4414423257272886,-394.5411865188476,-758.625832017583,-249.72471191130856,0.5999999999999996,5094.214254342969,5086.014254342969,
35.24,-2,3.4414423257272846,-408.7363422773953,-660.4175720190929,-258.2418053664372,0.6000000000000004,5235.856256679733,5233.856256679733,
35.26,3.7,3.4414423257272873,-420.94057013988225,-559.6117686219042,-265.5643420839293,0.5999999999999972,5353.882296398529,5357.582296398529,
35.28,-9,3.441442325727278,-431.1054832211334,-456.50685369291074,-271.66328993268,0.6000000000000011,5465.680924364989,5456.680924364989,
35.3,-21.2,3.441442325727289,-439.1876372315914,-351.4211224302517,-276.5125823389548,0.6,5551.903330711428,5530.703330711428,
35.32,-34,3.441442325727286,-445.1524800386693,-244.85834466460426,-280.0914880232016,0.6000000000000039,5613.344318071093,5579.344318071093,
35.34,-38.9,3.441442325727297,-448.9760074703949,-137.40107845743609,-282.38560448223694,0.6,5641.339882824569,5602.439882824569,
35.36,-37.7,3.441442325727286,-450.6469012674026,-29.70047289620923,-283.38814076044156,0.6,5637.6904304027175,5599.990430402718,
35.38,-37.2,3.441442325727286,-450.1661635279265,77.6796796150183,-282.4266652814894,2,5596.039109057794,5558.839109057794,
35.4,-34.7,6.283185307179586,-445.0744446561685,430.3702159122563,-272.2432275379734,2,5246.320164315051,5211.620164315052,
35.42,-19,6.283185307179586,-433.0153458230818,773.468613394989,-252.8092074938491,1.6115648700716283,4717.662936199534,4698.662936199534,
35.44,2,5.640125483409024,-414.88267463048584,1037.507387186429,-241.9296047782915,0.6000000000000012,4422.398672925552,4424.398672925552,
35.46,15.6,3.441442325727289,-393.2119690290496,1128.5995360175618,-228.92718141742975,0.6000000000000003,4270.200821770072,4285.800821770073,
35.48,18.8,3.441442325727287,-369.7778757277604,1213.8152506520846,-214.86672543665622,0.5999999999999993,3971.8626472821206,3990.662647282121,
35.5,12.4,3.441442325727284,-344.69973498083107,1292.9755421359844,-199.81984098849864,0.6,3664.9035186799065,3677.3035186799066,
35.52,0.4,3.441442325727286,-318.1005472179687,1365.8828716469004,-183.86032833078121,0.6000000000000004,3346.820983770131,3347.220983770131,
35.54,0.7,3.4414423257272873,-290.1086856263947,1432.1515069533039,-167.0652113758368,0.5999999999999994,3001.3150821547724,3002.0150821547722,
35.56,1.6,3.441442325727284,-260.86151534790616,1491.3670340195633,-149.5169092087437,0.6000000000000002,2641.7982722836323,2643.398272283632,
35.58,-23.3,3.4414423257272864,-230.50102676613173,1543.530243339602,-131.30061605967904,0.5999999999999999,2296.352057628562,2273.0520576285617,
35.6,-74.7,3.4414423257272855,-199.16529926376504,1588.9454077773428,-112.49917955825902,0.6000000000000003,1967.2489565985734,1892.5489565985733,
35.62,-95.8,3.441442325727287,-166.98970633773985,1627.3874188895725,-93.1938238026439,0.5999999999999999,1599.3387504904817,1503.5387504904818,
35.64,-77.9,3.4414423257272855,-134.1219280323803,1658.011988451794,-73.47315681942818,0.6,1185.8448257966381,1107.944825796638,
35.66,-48.4,3.441442325727286,-100.72546615099353,1680.2020398468962,-53.43527969059611,0.6000000000000001,756.2310382733504,707.8310382733504,
35.68,-42.1,3.441442325727286,-66.96977924386519,1694.0034224268284,-33.18186754631911,0.6,347.2949072710365,305.19490727103647,
35.7,-66.5,3.441442325727286,-33.017880806173885,1699.9232132220063,-12.810728483704331,0.5999999999999999,-31.637617340254423,-98.13761734025442,
35.72,-85.5,3.4414423257272855,0.9763081195269961,1698.2180491145232,7.585784871716198,0.6000000000000001,-414.8965598634188,-500.3965598634188,
35.74,-85.3,3.441442325727286,34.858626104907714,1688.68192180098,27.915175662944627,0.5999999999999999,-814.413567582945,-899.713567582945,
35.76,-66.7,3.4414423257272855,68.4693847961511,1671.0170988858924,48.081630877690664,0.6000000000000001,-1227.4358897112152,-1294.1358897112152,
35.78,-48.3,3.441442325727286,101.64468062513521,1645.1591351649147,67.98680837508113,0.6,-1633.4090231282453,-1681.7090231282452,
35.8,-45.7,3.441442325727286,134.2232260171644,1611.4237094385858,87.53393561029863,0.5999999999999998,-2014.8879377886967,-2060.5879377886968,
35.82,-60.2,3.441442325727285,166.052572703627,1570.3309133911291,106.6315436221762,0.6000000000000003,-2368.874500701297,-2429.074500701297,
35.84,-65.1,3.441442325727287,196.9894003132251,1522.1798961056957,125.19364018793506,0.5999999999999999,-2720.433063684241,-2785.533063684241,
35.86,-46.4,3.4414423257272855,226.8922083298949,1466.896016152329,143.13532499793695,0.6000000000000001,-3081.87234934763,-3128.27234934763,
35.88,-18.6,3.441442325727286,255.61744478764555,1404.4438314526528,160.37046687258731,0.5999999999999994,-3436.984878040951,-3455.584878040951,
35.9,3.9,3.441442325727284,283.02407854066183,1335.1102113390355,176.8144471243971,0.6000000000000009,-3769.7595784790337,-3765.8595784790336,
35.92,15,3.441442325727288,308.9794552226213,1259.4178025484016,192.38767313357278,0.5999999999999993,-4072.633274836773,-4057.633274836773,
35.94,19.5,3.441442325727284,333.3621493728876,1177.9300413066549,207.01728962373255,0.6000000000000004,-4349.084203597867,-4329.584203597867,
35.96,16.7,3.4414423257272873,356.0616671543554,1091.1945677936428,220.63700029261324,0.5999999999999998,-4597.216808534783,-4580.516808534783,
35.98,7.4,3.441442325727285,376.9787374638173,999.780556910813,233.1872424782904,0.6000000000000003,-4816.772896782777,-4809.372896782777,
36,3.8,3.441442325727287,396.0247562304104,904.1471885707913,244.6148537382462,0.5999999999999988,-5018.99789825974,-5015.19789825974,
36.02,12.9,3.441442325727282,413.1183968598607,804.580197290428,254.8710381159164,0.6000000000000006,-5209.987619721962,-5197.087619721962,
36.04,27.7,3.4414423257272877,428.1837580872114,701.3828255703464,263.91025485232683,0.6,-5381.905738113637,-5354.205738113637,
36.06,46.3,3.441442325727286,441.15222363789445,594.9629689458384,271.6913341827367,0.6000000000000018,-5532.123819789789,-5485.823819789789,
36.08,53.6,3.441442325727291,451.9647323557303,485.9117438031507,278.17883941343814,0.5999999999999958,-5644.964430031126,-5591.364430031125,
36.1,50.8,3.4414423257272735,460.5760807404541,374.96881235926935,283.34564844427246,0.6000000000000053,-5721.244930331071,-5670.444930331071,
36.12,50.1,3.441442325727301,466.95495128420146,262.7459818604411,287.17297077052086,0.5999999999999964,-5772.920740954635,-5722.820740954635,
36.14,61.6,3.4414423257272753,471.0800059437963,149.63614877305386,289.6480035662778,0.6000000000000028,-5809.9202720797475,-5748.320272079747,
36.16,74.9,3.441442325727294,472.9371411735715,36.03791553456948,290.76228470414287,0.5999999999999878,-5821.75879404471,-5746.8587940447105,
36.18,86.8,3.441442325727251,472.52183303475937,-77.5138335244017,289.9316684265186,2,-5793.816178183883,-5707.016178183882,
36.2,103.7,6.283185307179586,467.2463988946232,-448.9245533255583,279.3808001462463,2,-5449.21537995728,-5345.51537995728,
36.22,104.2,6.283185307179586,454.62936256218876,-810.6651603820101,259.77761753731323,1.5537073915321489,-4926.391069216272,-4822.191069216272,
36.24,73.8,5.537955815907304,435.70448982945595,-1079.487810595743,248.42269389767358,0.5999999999999982,-4618.778078112524,-4544.978078112524,
36.26,38.8,3.4414423257272806,413.133626658308,-1176.5238992507454,234.8801759949848,0.6000000000000008,-4432.212488810817,-4393.412488810817,
36.28,17.5,3.441442325727288,388.6870169112757,-1267.038570434916,220.21221014676541,0.5999999999999998,-4102.688386998839,-4085.1883869988387,
36.3,10.1,3.441442325727285,362.49640400658706,-1350.906271846974,204.49784240395223,0.6,-3767.7816494851722,-3757.6816494851723,
36.32,14.5,3.441442325727286,334.69583695303584,-1428.0144115680698,187.8175021718215,0.6,-3427.0031378101053,-3412.5031378101053,
36.34,15.6,3.441442325727286,305.4225780443275,-1498.111139013648,170.2535468265965,0.6,-3066.930525174995,-3051.3305251749953,
36.36,14.8,3.441442325727286,274.8205037246756,-1560.8422256583456,151.89230223480533,0.6000000000000005,-2690.7409593066786,-2675.9409593066785,
36.38,10,3.4414423257272873,243.04016815425928,-1615.8827043493045,132.82410089255555,0.6,-2298.184633550304,-2288.184633550304,
36.4,-0.6,3.441442325727286,210.23864960944672,-1662.9063891202372,113.14318976566803,0.5999999999999998,-1889.3892614546082,-1889.9892614546081,
36.42,-1.7,3.441442325727285,176.57838088965502,-1701.761109730218,92.94702853379302,0.5999999999999996,-1481.610041092471,-1483.310041092471,
36.44,12,3.4414423257272846,142.2220566865175,-1732.539353161104,72.3332340119105,0.6,-1082.0547538405492,-1070.0547538405492,
36.46,34.7,3.441442325727286,107.32982346644674,-1755.366328908012,51.39789407986804,0.6000000000000002,-686.794244347147,-652.094244347147,
36.48,44.4,3.4414423257272864,72.06118855188473,-1770.1268778587298,30.236713131130834,0.5999999999999999,-275.7414204247389,-231.3414204247389,
36.5,24.9,3.4414423257272855,36.58158476567965,-1776.3634136130545,8.948950859407791,0.6,165.24992467459518,190.14992467459518,
36.52,-7.3,3.441442325727286,1.0662364421654569,-1773.6637353393924,-12.360258134700725,0.6,617.5194031939583,610.2194031939583,
36.54,-36.5,3.441442325727286,-34.305066777608594,-1761.9807752101303,-33.58304006656516,0.6000000000000002,1063.2279531014185,1026.7279531014185,
36.56,-46.8,3.4414423257272864,-69.35516945492418,-1741.6253376446027,-54.61310167295451,0.5999999999999999,1484.4416064088175,1437.6416064088176,
36.58,-45.1,3.4414423257272855,-103.91518971290103,-1713.0375527472504,-75.34911382774061,0.5999999999999999,1886.151087279984,1841.0510872799841,
36.6,-30.5,3.4414423257272855,-137.82456429700633,-1676.634841894833,-95.6947385782038,0.6000000000000001,2265.640952646229,2235.140952646229,
36.62,2.8,3.441442325727286,-170.93194017713486,-1632.9367068662702,-115.55916410628092,0.6000000000000001,2615.4259191937135,2618.2259191937137,
36.64,3.9,3.441442325727286,-203.09406536696133,-1582.0447032611924,-134.8564392201768,0.6000000000000003,2984.730348265137,2988.630348265137,
36.66,-29.7,3.441442325727287,-234.16311251096906,-1523.5616085879687,-153.49786750658143,0.5999999999999994,3374.2214217404417,3344.521421740442,
36.68,-38.5,3.441442325727284,-263.98731096010295,-1457.696737061081,-171.39238657606177,0.6000000000000002,3722.6448606684094,3684.1448606684094,
36.7,-43,3.4414423257272864,-292.42597565953156,-1385.0819177059745,-188.45558539571894,0.6000000000000002,4048.9649222344897,4005.9649222344897,
36.72,-35.7,3.4414423257272864,-319.3491263286695,-1306.2487859309174,-204.6094757972017,0.5999999999999993,4344.251957255249,4308.551957255249,
36.74,-19,3.441442325727284,-344.63853061755873,-1221.806979271256,-219.78311837053522,0.5999999999999998,4609.631559849941,4590.631559849941,
36.76,-15.4,3.441442325727285,-368.18657629086067,-1132.1416016518908,-233.9119457745164,0.6000000000000005,4866.408740565575,4851.008740565575,
36.78,-8.3,3.4414423257272873,-389.89169701585735,-1037.602268726707,-246.9350182095144,0.5999999999999998,5096.852786899413,5088.552786899413,
36.8,7.4,3.441442325727285,-409.6620874331112,-938.7765766172432,-258.79725245986674,0.6000000000000018,5294.897730445786,5302.297730445785,
36.82,23.3,3.441442325727291,-427.4179970269902,-836.2369445460038,-269.4507982161941,0.5999999999999968,5468.117240821028,5491.417240821028,
36.84,29.1,3.4414423257272766,-443.0894760784377,-730.3844301307981,-278.8536856470626,0.6000000000000008,5626.065679758735,5655.165679758736,
36.86,23.3,3.441442325727288,-456.61326812667284,-621.5164443127317,-286.9679608760037,0.6000000000000016,5769.555279122491,5792.855279122491,
36.88,17.5,3.4414423257272904,-467.9327703060596,-510.04426468806935,-293.7596621836357,0.599999999999998,5886.400584729787,5903.900584729787,
36.9,7,3.44144232572728,-477.00094630689,-396.45849933194114,-299.20056778413397,0.5999999999999988,5980.845824821162,5987.845824821162,
36.92,-12.7,3.441442325727282,-483.77973021598933,-281.16595006868477,-303.2678381295936,0.6000000000000051,6057.024163892565,6044.324163892566,
36.94,-28.3,3.4414423257273006,-488.23954573231737,-164.66771419365702,-305.9437274393904,0.5999999999999923,6101.38878412139,6073.08878412139,
36.96,-24.1,3.4414423257272637,-490.363694964953,-47.75782593669039,-307.2182169789718,0.6,6098.205880994766,6074.105880994765,
36.98,-20.3,3.441442325727286,-490.1520990798026,68.81614349218626,-306.79502520867095,2,6061.981454729199,6041.681454729199,
37,-20.3,6.283185307179586,-484.92521043633485,452.7020505619547,-296.34124792173543,2,5699.177117068089,5678.877117068088,
37.02,-14.4,6.283185307179586,-472.11109490560654,826.5331013712015,-276.2666569433639,1.566599811764812,5156.089588178949,5141.68958817895,
37.04,3,5.560884893061489,-452.7573212507662,1106.4794133296548,-264.6543927504597,0.6000000000000005,4851.888039671032,4854.888039671032,
37.06,26.6,3.4414423257272873,-429.62241655218315,1205.9505067812872,-250.77344993130987,0.5999999999999995,4674.456943230672,4701.056943230672,
37.08,43.1,3.4414423257272846,-404.56270112642784,1298.912640863057,-235.7376206758567,0.5999999999999991,4341.966140668239,4385.066140668239,
37.1,51.8,3.4414423257272833,-377.71107032620836,1385.101961108454,-219.626642195725,0.6000000000000006,3997.4512379584203,4049.2512379584205,
37.12,58.4,3.4414423257272877,-349.2056536953672,1464.2377860961408,-202.5233922172203,0.5999999999999994,3636.9061327812187,3695.306132781219,
37.14,62.7,3.441442325727284,-319.19059694782607,1536.0190999793424,-184.51435816869562,0.6000000000000005,3262.300174264207,3325.0001742642066,
37.16,48,3.4414423257272873,-287.81456958894614,1600.3495814833814,-165.68874175336768,0.5999999999999996,2892.11402249938,2940.11402249938,
37.18,28.4,3.4414423257272846,-255.2265271672504,1657.194241894432,-146.13591630035026,0.5999999999999991,2514.0190609899037,2542.4190609899038,
37.2,9.8,3.4414423257272833,-221.57803984115407,1706.354160500119,-125.94682390469242,0.6000000000000012,2123.9514891884,2133.7514891884002,
37.22,-4.8,3.441442325727289,-187.02527128005767,1747.5787912390824,-105.21516276803459,0.5999999999999999,1720.8125698506442,1716.0125698506442,
37.24,-20.7,3.4414423257272855,-151.7290588501549,1780.6791215021194,-84.03743531009293,0.5999999999999999,1311.8462129489344,1291.1462129489344,
37.26,-36.3,3.4414423257272855,-115.85303038674597,1805.542173008283,-62.511818232047574,0.6,897.41367738165,861.1136773816501,
37.28,-47.3,3.441442325727286,-79.56317915672327,1822.0354869723285,-40.737907494033955,0.5999999999999999,475.20825955795544,427.90825955795543,
37.3,-56.3,3.4414423257272855,-43.028146621458156,1830.049793133118,-18.81688797287489,0.6,49.849831727176365,-6.450168272823632,
37.32,-57.4,3.441442325727286,-6.418401532554606,1829.4833641175942,3.148959080467237,0.5999999999999999,-382.5216498081535,-439.92164980815346,
37.34,-51.8,3.4414423257272855,30.093256505518962,1820.2286066048844,25.055953903311377,0.6,-818.637411991407,-870.437411991407,
37.36,-46.7,3.441442325727286,66.33292980949909,1802.3032646819158,46.79975788569946,0.6000000000000001,-1249.2415571296003,-1295.9415571296004,
37.38,-50.5,3.441442325727286,102.12900310094601,1775.9216096572907,68.27740186056761,0.6000000000000001,-1663.9457994749096,-1714.4457994749096,
37.4,-52.1,3.441442325727286,137.31491877807576,1741.3099248199055,89.38895126684545,0.5999999999999998,-2071.924234313093,-2124.024234313093,
37.42,-44.5,3.441442325727285,171.7270827499658,1698.5519268474848,110.03624964997948,0.6000000000000002,-2478.256617259524,-2522.756617259524,
37.44,-30.9,3.4414423257272864,205.20323892294218,1647.7316484186206,130.1219433537653,0.5999999999999995,-2877.8386157837385,-2908.7386157837386,
37.46,-17.2,3.4414423257272846,237.58400936369802,1589.0616714724863,149.5504056182188,0.6000000000000003,-3262.926528612323,-3280.126528612323,
37.48,3.7,3.441442325727287,268.7149448575406,1522.778737963461,168.22896691452436,0.6,-3638.8400165933135,-3635.1400165933137,
37.5,23.6,3.441442325727286,298.4462839518341,1449.1656693546302,186.06777037110047,0.6,-3995.6637750014706,-3972.0637750014707,
37.52,37.5,3.441442325727286,326.63568365238433,1368.6704159548724,202.9814101914306,0.6000000000000002,-4326.804456695608,-4289.304456695608,
37.54,50.1,3.4414423257272864,353.1504233961696,1281.774531654362,218.89025403770174,0.5999999999999998,-4635.489616728613,-4585.389616728613,
37.56,61.4,3.441442325727285,377.8670746702614,1188.9409814038702,233.72024480215683,0.6,-4920.353022417799,-4858.9530224178,
37.58,61.5,3.441442325727286,400.6723928853246,1090.757707097845,247.40343573119475,0.5999999999999998,-5170.274860693642,-5108.774860693642,
37.6,41.4,3.441442325727285,421.4670431212844,988.0240388379088,259.88022587277067,0.6000000000000016,-5375.243706825556,-5333.843706825556,
37.62,19,3.4414423257272904,440.16787213682915,881.468550508002,271.1007232820975,0.5999999999999982,-5552.325173997939,-5533.325173997939,
37.64,13.6,3.4414423257272806,456.70278637871354,771.463778438827,281.0216718272281,0.5999999999999986,-5720.042344128091,-5706.442344128091,
37.66,16,3.441442325727282,471.0053366734464,658.2964679593689,289.60320200406784,0.6000000000000032,-5868.467433800565,-5852.467433800565,
37.68,7.4,3.4414423257272952,483.01742546395616,542.5465063678399,296.8104552783737,0.5999999999999991,-5978.232102050932,-5970.832102050932,
37.7,-13.1,3.4414423257272833,492.69521878825907,424.99998941170986,302.6171312729554,0.5999999999999976,-6048.0795184329,-6061.1795184329,
37.72,-32.2,3.4414423257272793,500.00989765670107,306.3244703092504,307.0059385940206,0.6,-6091.106205267925,-6123.306205267925,
37.74,-39.6,3.441442325727286,504.9435686918445,186.95468676032627,309.9661412151067,0.6,-6117.490009371209,-6157.09000937121,
37.76,-33.5,3.441442325727286,507.48556039395174,67.20622129301442,311.491336236371,0.5999999999999955,-6128.969706109983,-6162.469706109983,
37.78,-19.3,3.441442325727273,507.63164018818355,-52.56889355319578,311.5789841129101,0.6000000000001556,-6120.167856858021,-6139.467856858021,
37.8,-26.6,3.4414423257277322,505.3872954708752,-171.6706434955755,307.0902946782934,2,-5999.67177066079,-6026.27177066079,
37.82,-32.7,6.283185307179586,498.00635880165385,-564.9366851230975,292.3284213398507,2,-5524.655634871458,-5557.355634871457,
37.84,-39.3,6.283185307179586,482.86958854607605,-946.2464730559415,276.7217531276456,1.0310434755032452,-5066.241948903013,-5105.541948903013,
37.86,-40,4.511317152127812,462.068678599618,-1132.262983247853,264.2412071597708,0.6000000000000005,-4869.432517243751,-4909.432517243751,
37.88,-35.9,3.4414423257272873,438.40309779774066,-1233.304854570811,250.04185867864436,0.600000000000001,-4645.067606119927,-4680.967606119927,
37.9,-24.9,3.4414423257272886,412.77711814783765,-1328.2526654590645,234.66627088870257,0.5999999999999995,-4332.960223370478,-4357.860223370478,
37.92,-9,3.4414423257272846,385.31566452091465,-1416.800525288688,218.18939871254878,0.5999999999999995,-4005.335861918356,-4014.335861918356,
37.94,3,3.4414423257272846,356.15031883017053,-1498.5662673525835,200.69019129810232,0.5999999999999996,-3655.0318277599717,-3652.0318277599717,
37.96,8.5,3.4414423257272846,325.4213174907922,-1573.0876732520603,182.2527904944753,0.6000000000000005,-3281.2044563016107,-3272.7044563016107,
37.98,11.1,3.4414423257272873,293.2778896213419,-1639.9486826116172,162.96673377280513,0.5999999999999999,-2889.3070572488514,-2878.2070572488515,
38,13.6,3.4414423257272855,259.8765435194506,-1698.8349883698022,142.92592611167035,0.5999999999999999,-2484.058140758893,-2470.458140758893,
38.02,21.6,3.4414423257272855,225.3789402045712,-1749.5550783792264,122.2273641227427,0.6000000000000003,-2073.0118878832227,-2051.411887883223,
38.04,28.2,3.441442325727287,189.94989203208777,-1791.943767545185,100.96993521925266,0.5999999999999996,-1651.2543664180937,-1623.0543664180937,
38.06,39.1,3.4414423257272846,153.75765456695882,-1825.8640398612083,79.25459274017528,0.6000000000000002,-1226.506607361851,-1187.406607361851,
38.08,58.8,3.4414423257272864,116.97175995775024,-1851.3212050831435,57.183055974650145,0.5999999999999996,-805.2753726089179,-746.475372608918,
38.1,77.6,3.4414423257272846,79.76128065786224,-1868.3085760233128,34.85676839471734,0.6000000000000002,-379.86445684975547,-302.26445684975545,
38.12,59.8,3.4414423257272864,42.298690412072986,-1876.4064558486416,12.379214247243791,0.5999999999999999,83.29678101227583,143.0967810122758,
38.14,28.7,3.4414423257272855,4.767624186560939,-1875.115596817482,-10.139425488063436,0.5999999999999999,558.6303676741608,587.3303676741608,
38.16,1,3.4414423257272855,-32.64297307344332,-1864.382150070098,-32.58578384406599,0.6,1027.187409835581,1028.187409835581,
38.18,-5.6,3.441442325727286,-69.74692995059,-1844.5402742436152,-54.848157970354,0.6000000000000001,1469.131980869136,1463.531980869136,
38.2,-14.1,3.441442325727286,-106.36600320405518,-1815.9126459001186,-76.81960192243311,0.6000000000000001,1905.4196808126023,1891.3196808126024,
38.22,-29.6,3.441442325727286,-142.32540615031982,-1778.581944312599,-98.39524369019189,0.5999999999999999,2339.0974913178584,2309.4974913178585,
38.24,-48.3,3.4414423257272855,-177.4519886501201,-1732.6587298279555,-119.47119319007204,0.5999999999999999,2764.337533556512,2716.037533556512,
38.26,-69.6,3.4414423257272855,-211.57576047823662,-1678.3375834000458,-139.94545628694198,0.6000000000000004,3178.5667023464275,3108.9667023464276,
38.28,-79.5,3.4414423257272873,-244.5320258707778,-1615.997704264823,-159.71921552246667,0.5999999999999995,3565.9127187822587,3486.4127187822587,
38.3,-86.8,3.4414423257272846,-276.1653178350471,-1546.1063393483466,-178.69919070102827,0.6000000000000003,3933.4307858064703,3846.63078580647,
38.32,-67.5,3.441442325727287,-306.33028229737903,-1469.3163485146474,-196.79816937842742,0.6,4255.534205546995,4188.034205546995,
38.34,-19.5,3.441442325727286,-334.89826222217357,-1386.5707110206904,-213.93895733330413,0.5999999999999996,4528.793937673717,4509.293937673717,
38.36,20.3,3.4414423257272846,-361.7575331786937,-1298.4892518006347,-230.0545199072162,0.5999999999999998,4788.914756572441,4809.214756572441,
38.38,35.2,3.441442325727285,-386.80297409747067,-1205.1799123466144,-245.0817844584824,0.6000000000000002,5051.373946664498,5086.573946664498,
38.4,20.2,3.4414423257272864,-409.92931006706203,-1106.558508370426,-258.9575860402372,0.5999999999999985,5319.90729895238,5340.10729895238,
38.42,-6,3.4414423257272815,-431.0304159780571,-1002.7031324354788,-271.6182495868342,0.6000000000000011,5574.57404308298,5568.57404308298,
38.44,-22.7,3.441442325727289,-450.0058416030612,-894.1093359408312,-283.0035049618367,0.6000000000000012,5793.586818942197,5770.886818942197,
38.46,-25,3.441442325727289,-466.768337692212,-781.54828350404,-293.0610026153272,0.5999999999999993,5971.171522946805,5946.171522946805,
38.48,-16.5,3.441442325727284,-481.24665295519594,-665.8196196704884,-301.7479917731176,0.6000000000000015,6110.249404473693,6093.749404473693,
38.5,3.5,3.4414423257272904,-493.38521946808,-547.7057636486172,-309.031131680848,0.5999999999999981,6209.623902445753,6213.123902445753,
38.52,14.8,3.44144232572728,-503.1429526736676,-427.8025173968412,-314.88577160420056,0.6000000000000012,6289.131455955802,6303.931455955802,
38.54,8.8,3.441442325727289,-510.4874867412198,-306.4244706685666,-319.29249204473183,0.5999999999999922,6357.053698018792,6365.853698018792,
38.56,-4.2,3.4414423257272637,-515.3923476795745,-183.90897433749288,-322.2354086077447,0.6000000000000116,6402.8467416656185,6398.646741665619,
38.58,-18.5,3.4414423257273192,-517.8396019632715,-60.75693977518195,-323.7037611779629,0.5999999999999953,6420.701622189841,6402.201622189841,
38.6,-25.5,3.441442325727272,-517.8226792198705,62.38710915769156,-323.6699156911607,2,6401.605950529301,6376.105950529301,
38.62,-11.1,6.283185307179586,-512.5058286873194,468.04005195250744,-313.03621462605867,2,6013.740260491429,6002.640260491428,
