t,y'',x'',x',x
29.38,-7.3,18.104268930641105,27.64238673157335,-0.5382374563372618
29.4,-9.8,-1.33248392411714,27.810104577889803,0.016287444362772033
29.42,-8.2,-24.701806527654902,27.5497616791912,0.5698860945596878
29.44,-11.4,-42.70784076591372,26.875665221322745,1.1141403513997963
29.46,-26.7,-47.80886265493063,25.97049820734636,1.6426019738744495
29.48,-49.3,-44.822238507963576,25.04418721642208,2.152748816709463
29.5,-65.5,-47.55574941042146,24.12040735788632,2.644394751463404
29.52,-61.6,-69.62343128112423,22.948615577162453,3.1150849702931453
29.54,-49.6,-98.53369793582817,21.267044322578975,3.5572415594075895
29.56,-42.9,-120.3819213115363,19.077888179036783,3.9606908754059518
29.58,-42.3,-134.0789769942607,16.533279252855255,4.316802541765156
29.6,-45.7,-141.57168464349087,13.776772698090465,4.6199030544997886
29.62,-44,-151.88941002052502,10.842161817043973,4.866092394148372
29.64,-40.1,-161.94916984337186,7.7037760885533935,5.051551769059006
29.66,-32.4,-173.19526840592482,4.352331780971046,5.1721128450595
29.68,-30.8,-175.54252977122752,0.8649538771484941,5.2242857004745415
29.7,-40.5,-163.8212670043252,-2.5286840147533134,5.207648399470367
29.72,-56,-143.82123145501976,-5.605108930583306,5.126310471835046
29.74,-59.3,-133.91825267248907,-8.382503709778781,4.986434348557901
29.76,-47.4,-137.19138453881706,-11.093600021294115,4.791673315600421
29.78,-29.6,-144.18999015216662,-13.907413705310313,4.541663183922538
29.8,-13.7,-146.97630897245492,-16.819076631475788,4.234398287422583
29.82,-6.7,-138.5384380906491,-19.67422403828931,3.8694652888818206
29.84,-9.8,-117.89323093155096,-22.238540671194365,3.4503376511552166
29.86,-23.6,-84.85624782847258,-24.26603541347656,2.98529190070309
29.88,-35.7,-52.43862416327973,-25.638984102706285,2.4862417166959028
29.9,-35.2,-32.04368804428271,-26.483807205898643,1.9650138152602052
29.92,-34.8,-11.200387879480765,-26.916247955470475,1.4310132755823566
29.94,-43,18.261272355935027,-26.84563911228416,0.8933944169215283
29.96,-52.1,48.11463499681058,-26.181880053592877,0.36311923711533206
29.98,-51,66.78893177058234,-25.032844411601896,-0.14902799608923264
30,-45.5,79.87581666308557,-23.566196960047343,-0.6350183989429928
30.02,-40.5,92.11234070695798,-21.846315424789257,-1.0891435126408713
30.04,-36.3,103.613163928935,-19.889060422178385,-1.5064972617819643
30.06,-22.2,103.50361058472504,-17.81789272333599,-1.8835667848089472
30.08,1.6,92.07293759687184,-15.862127285234788,-2.220366977366584
30.1,20.1,84.58562770823235,-14.095541671670013,-2.519943660239571
30.12,22.6,91.82927799670286,-12.331392654052465,-2.7842129975899157
30.14,14.6,108.07930855687727,-10.332306833199715,-3.0108499873967056
30.16,9.5,119.61316798365083,-8.055382118687668,-3.1947268728056106
30.18,12.1,121.48567487975535,-5.644393743943397,-3.331724628369783
30.2,12.2,123.94033114498819,-3.1901337385529485,-3.4200699012200757
30.22,6.1,130.63428196758494,-0.6443876643290771,-3.4584151143918134
30.24,-17.7,152.93066676022295,2.1912617595672965,-3.4429463737851846
30.26,-37,168.16245209993923,5.402192876399013,-3.3670118291227906
30.28,-35.2,159.54421524757308,8.679259476625989,-3.2261973087399904
30.3,-24.6,139.6908325715989,11.671609887933464,-3.0226886196431697
30.32,-21.8,125.59812603530303,14.32449941470578,-2.762727532427361
30.34,-26.7,117.34349987784762,16.7539156195356,-2.451943389031514
30.36,-42.8,118.51228951842634,19.112473460780464,-2.093279506245116
30.38,-53.4,112.31512864599058,21.420747590830686,-1.6879473047888855
30.4,-57.1,97.50466736776522,23.518945504069865,-1.238550383884684
30.42,-49.6,70.07793467284593,25.194771487018347,-0.7514132248621662
30.44,-34.9,34.55984358594484,26.241149246217887,-0.2370540290266281
30.46,-16,-5.432014876078098,26.53242752680598,0.2906817269077969
30.48,-6.5,-35.63721984943568,26.12173518873053,0.8172233422940396
30.5,-15.8,-46.2562325361081,25.302800683179704,1.3314686895188623
30.52,-29.1,-52.070324892452604,24.319535130871795,1.827692036567921
30.54,-29.5,-69.92461586020578,23.099585750613205,2.301883234783771
30.56,-3.3,-113.14854013960978,21.268854231535087,2.745567624688135
30.58,35,-166.37347790521855,18.473634113564845,3.142992499255996
30.6,36.5,-179.78996585212474,15.011999753364972,3.4778488304406716
30.62,15.1,-167.38791053428804,11.540221067101147,3.743371032710449
30.64,-11.5,-147.25632466581592,8.393778785428575,3.9427110267801497
30.66,-32.9,-130.16895805663776,5.619526020213421,4.0828440717043515
30.68,-21.6,-143.87062414646982,2.879130259434965,4.1678306326012375
30.7,3.9,-169.41446816036736,-0.25372059360873234,4.194084728672674
30.72,23.2,-185.9109192684062,-3.8069743884750546,4.153477779759473
30.74,33.5,-190.36968679035422,-7.569780364957389,4.039710234768052
30.76,37,-185.01166193425155,-11.323593768299178,3.850776497658484
30.78,31.2,-167.49482410049183,-14.848658549855273,3.5890539803268937
30.8,13.8,-135.88534488574578,-17.882460171906896,3.2617428004252473
30.82,3.9,-109.8848143010069,-20.340161708840512,2.8795165901611948
30.84,20.1,-108.4583812578424,-22.523593615625497,2.450879046497331
30.86,27.7,-96.74311424331485,-24.57560852477096,1.9798870356208584
30.88,21.1,-69.40017245944895,-26.23704135466268,1.4717605481840343
30.9,1.9,-28.575861337548737,-27.216801670733307,0.9372221298779395
30.92,-18.2,13.288437653656683,-27.369675904155223,0.3913573663300827
30.94,-13,29.32885179682995,-26.943503019176063,-0.15177441076328865
30.96,8.9,28.088728471573667,-26.369327229325854,-0.6849027013319617
30.98,28.7,28.51779311855305,-25.80326202607713,-1.206628582224509
31,51.8,25.19673673149734,-25.26611673958276,-1.7173223584662123
31.02,74.2,22.205876924137243,-24.792090613621724,-2.2179044208093757
31.04,83.7,31.78959211985331,-24.252135935250745,-2.7083466753358616
31.06,79.5,54.5028913603993,-23.389211119736093,-3.184760135237059
31.08,72,79.4908528446281,-22.049273707635756,-3.639144973354485
31.1,75.3,92.24475402571251,-20.33191767731825,-4.062956877731091
31.12,86.6,95.45697848018153,-18.454900394213915,-4.450825049776883
31.14,96.9,98.1491318288705,-16.518839334397732,-4.80056243924576
31.16,96.9,109.58294812598196,-14.441518581280945,-5.1101660114823675
31.18,84.2,131.9133440165189,-12.026555713834565,-5.374846748517448
31.2,64.2,159.30823441442948,-9.114339994618176,-5.586255700876618
31.22,33.1,195.10014433254707,-5.570256286364856,-5.733101660404185
31.24,8.5,221.06488726575657,-1.4086060634019528,-5.802890282341956
31.26,1.8,225.4696797266281,3.0567395067136403,-5.786408948277225
31.28,8.2,213.20805493465906,7.4435167552743975,-5.681406388004335
31.3,8.2,204.0978195949296,11.616575407295151,-5.490805470638903
31.32,-6.2,206.25797405878637,15.720133252110644,-5.217438390155075
31.34,-33.3,217.86969105060285,19.961409808404618,-4.8606229675253685
31.36,-45.9,211.47974691912495,24.25490409213482,-4.418459838403091
31.38,-38.6,181.92400413431938,28.188941514736673,-3.894021394056489
31.4,-13.4,131.8402797753359,31.326584283701443,-3.2988661493748648
31.42,28.2,63.668184462957896,33.281668882384835,-2.652783632155072
31.44,38.4,26.41238706368614,34.1824745775167,-1.978142212635468
31.46,37.4,0.22359839934034653,34.44883442619336,-1.2918291379386604
31.48,20.9,-10.271235336980894,34.348358059062775,-0.6038572284634699
31.5,0.2,-16.3259852610254,34.08238585902765,0.0804501954219712
31.52,-17.2,-25.379248305478185,33.665333532684464,0.757927374196297
31.54,-21.8,-46.76654772717646,32.943875588483756,1.4240194505196608
31.56,-28.4,-65.259738994796,31.82361274630386,2.0716943193908754
31.58,-26.5,-91.09084698648837,30.260106921438094,2.6925315021915024
31.6,-9.5,-130.39976065205238,28.045200894559695,3.2755845673192288
31.62,-5.6,-154.26887231564785,25.19851462851109,3.808021710649039
31.64,-15.1,-162.14055619439756,22.034420414133656,4.280351050518103
31.66,-17.3,-174.71207741080684,18.665894153374044,4.687354187095951
31.68,-7.3,-196.6509989357542,14.952263472914549,5.023535755844593
31.7,12.4,-225.04289999313158,10.735324577881622,5.280411630610931
31.72,20.8,-238.3942130839308,6.100953550697265,5.448774408133518
31.74,18.5,-237.20912080522098,1.3449203181113765,5.523233145157322
31.76,22,-238.11579596961272,-3.4083287433935627,5.502599061365707
31.78,40.6,-250.3842590365544,-8.293329184266963,5.385582484704626
31.8,60.1,-259.5365921044232,-13.392537581700546,5.1687238218921205
31.82,66.9,-251.85286928253706,-18.506432081265697,4.849734132392434
31.84,53.9,-220.48043864769937,-23.22976505499334,4.43237217035861
31.86,35.2,-180.18952819342326,-27.23646463384785,3.927709884750279
31.88,16.5,-137.37875739713084,-30.412147418771347,3.351223777109556
31.9,4.9,-99.837988567737,-32.78431482539795,2.719259168793373
31.92,2.6,-70.31576666225601,-34.48585233966555,2.0465575121787922
31.94,11.6,-51.214259052304804,-35.70115256964708,1.344687478773684
31.96,24.4,-35.254224163799826,-36.565837382480915,0.6220175954053351
31.98,34.1,-15.762076394490734,-37.07600037666079,-0.11440076572584858
32,39.8,7.830102495951003,-37.15532011387325,-0.8567139540391959
32.02,42,34.62169951157161,-36.73080210328674,-1.5955751596959604
32.04,47.9,56.96875587373765,-35.81489756990571,-2.3210321402126577
32.06,57.7,74.35459473872322,-34.50166409313416,-3.02419774112608
32.08,67.4,90.54417930532647,-32.85267638955141,-3.6977411308980677
32.1,61.3,120.9928314335347,-30.73730632944501,-4.333640943874563
32.12,30.8,173.7158969433441,-27.790219111548755,-4.91891618520258
32.14,-8.9,232.5192378288235,-23.727867854627707,-5.434097043349155
32.16,-43.2,281.8355365007797,-18.584320226298928,-5.85721891470091
32.18,-60.2,309.06351616845507,-12.67532983168281,-6.169815408293651
32.2,-59.8,313.8430447930172,-6.446264361298553,-6.361031345949455
32.22,-29,283.26848245501986,-0.47514922228300893,-6.430245480238215
32.24,9,241.28550912682493,4.770390576288485,-6.387293067658221
32.26,25.4,217.4380332699962,9.357625897723995,-6.246012906075953
32.28,13.6,218.5630165605603,13.71763629857573,-6.015260289270679
32.3,-1,219.05454212939338,18.09381178766012,-5.697145815518733
32.32,-15.1,215.6096837201016,22.440453949000045,-5.2918031672122465
32.34,-19.7,199.31210336630787,26.589671727121893,-4.801501921410114
32.36,-20.6,176.31409833096643,30.345933660135636,-4.232145880263638
32.38,-21.9,151.12657715777988,33.62034034183441,-3.592483154541514
32.4,-31.9,132.4607475923876,36.45621352594937,-2.8917176315270066
32.42,-42.8,112.75993873802773,38.90842033444243,-2.1380713097683968
32.44,-55.4,93.14067421914342,40.967426417991774,-1.339312860097698
32.46,-61.4,65.60978143610379,42.55493093906075,-0.5040893051958744
32.48,-57.2,27.058333473674917,43.4816120674456,0.3562761056385233
32.5,-45.6,-19.02645903427852,43.5619308100443,1.2267115149576744
32.52,-41.2,-57.26562768483273,42.7990099599058,2.090320903354001
32.54,-44.7,-86.41910302946118,41.3621626848789,2.9319326109903603
32.56,-46.4,-115.79854220617341,39.33998627772172,3.7389540825780303
32.58,-49.8,-141.44185316429147,36.76758238151478,4.500029752159028
32.6,-53.8,-164.07536404300984,33.712410277730186,5.204829662997972
32.62,-50.3,-191.46709144550582,30.15698580231496,5.843523609522501
32.64,-40.3,-222.15191923163803,26.020795787994576,6.405301412868884
32.66,-30.9,-248.52417369103824,21.31403496397212,6.878649709808391
32.68,-27.6,-264.70310640142793,16.181762277762694,7.253607673844775
32.7,-38,-262.9120424308176,10.905610907371415,7.524481399641616
32.72,-56,-249.4145390942881,5.782345206634273,7.691360957051624
32.74,-61.9,-244.21037248864613,0.8460962011386961,7.757645369647782
32.76,-41.9,-261.1185638364756,-4.2071930491627025,7.724034401918805
32.78,-18.1,-277.60743133136316,-9.594452880426447,7.586017945707822
32.8,-4.9,-279.0217490249355,-15.160744559573116,7.338465976841045
32.82,10.7,-278.4530133818746,-20.7354920590359,6.979503618678389
32.84,18.5,-265.7250886014833,-26.177272957236195,6.510375979001488
32.86,14.8,-237.4291048096348,-31.20881477888365,5.93651511446708
32.88,8.5,-203.0258525195503,-35.61336425372615,5.268293339076903
32.9,11.9,-175.40049306434543,-39.397627624980224,4.518183437056103
32.92,29.2,-159.13482348447798,-42.74298071569399,3.6967773720092176
32.94,49.2,-143.19808370732818,-45.76630972003538,2.811684487435292
32.96,62.7,-118.63752915986751,-48.38466579018252,1.870174753377496
32.98,55.1,-71.30305622137851,-50.28407160153995,0.8834874015144527
33,38.2,-13.908127536348427,-51.136183420071035,-0.13071512603246352
33.02,19.8,44.77199987268273,-50.82754470360631,-1.1503523844785677
33.04,-0.8,104.50809324955934,-49.334743805750584,-2.1519752471841205
33.06,-9,149.75610077593495,-46.792101922328115,-3.113243682978883
33.08,-3,178.11620449568187,-43.51337894289712,-4.016298471446287
33.1,16,190.47132129798328,-39.8275037673462,-4.849707279920581
33.12,22.4,212.34851599661332,-35.79930548443748,-5.605975355534509
33.14,12.5,247.0331688596093,-31.205488738555065,-6.276023282787697
33.16,3.9,276.28519064825,-25.97230526044724,-6.8478012099974865
33.18,0.6,295.6871507960881,-20.25258197384964,-7.310050072008388
33.2,3,304.60928003843156,-14.24961779968115,-7.655072062031853
33.22,13.1,300.99078087214883,-8.19361732593751,-7.879504408271586
33.24,28.9,286.9829108286446,-2.3138805403519367,-7.984579384585872
33.26,37.3,275.98351320614046,3.3157835741631123,-7.974560354471702
33.28,36.3,270.1422699024865,8.777041283180758,-7.853632108601221
33.3,17.3,278.1118241213845,14.259582100875129,-7.623265879909749
33.32,-7.6,287.56315859651227,19.916331801615883,-7.281506748523751
33.34,-30,289.9369945319849,25.69133320381951,-6.825430108663505
33.36,-40,275.3494959883713,31.344197982671695,-6.255074809547027
33.38,-48.3,254.8571407263968,36.646264231308955,-5.575170202604274
33.4,-48.3,222.22557424975741,41.4170912744342,-4.794536664995362
33.42,-51.5,189.55767459597686,45.534923670850816,-3.9250165349778015
33.44,-58.6,158.0656356104256,49.01115669521498,-2.9795557524498393
33.46,-58.9,117.53408517497923,51.76715384146769,-1.9717726696087203
33.48,-57,73.26632625501917,53.67515791312046,-0.9173495756310321
33.5,-54.9,27.98422383256556,54.68766339136504,0.1662786131928448
33.52,-52.2,-17.994984293721455,54.78755578452071,1.261030780482084
33.54,-60.9,-51.945528298527165,54.08815067423115,2.349787820733986
33.56,-67.4,-87.02608268774404,52.69843459543102,3.417653649561946
33.58,-70.3,-124.07840015714629,50.58738981416764,4.450511870571751
33.6,-73.1,-159.0069883696749,47.756535992173944,5.433951106653587
33.62,-72.1,-194.98051401419048,44.21666104745766,6.353683056492292
33.64,-68.6,-230.1273779815472,39.9655822225193,7.195505470375864
33.66,-63.2,-263.30304682763887,35.031278084717734,7.94547405668513
33.68,-55.3,-294.60250615404254,29.452222679602528,8.590309049915147
33.7,-44.7,-323.7494263899719,23.26870349237481,9.117518299850875
33.72,-31.4,-350.3032926447115,16.528176452690502,9.515487090406232
33.74,-30.1,-359.16754569167273,9.433468227905749,9.775103531409314
33.76,-34.7,-356.4366554490137,2.2774263764488882,9.89221247483527
33.78,-34.6,-352.84084144861447,-4.815348433991519,9.866833254827114
33.8,-19.9,-358.342972998541,-11.927186419501105,9.699407910034436
33.82,11.6,-374.9882324624076,-19.260498310198294,9.387531069708434
33.84,47.8,-390.33176433256597,-26.91369810708568,8.92578911585633
33.86,70,-385.4429437249539,-34.67144501426172,8.30993769840821
33.88,70.8,-353.1509288808401,-42.057383575231064,7.542649429663511
33.9,65.4,-309.3683646371133,-48.682576362325996,6.635249850569902
33.92,62.9,-263.9679791203688,-54.41593967175016,5.604264713273454
33.94,67.8,-222.17341379081807,-59.27735349220096,4.467331807046374
33.96,77.5,-182.01242004290182,-63.319211740195584,3.2413661821248767
33.98,81,-133.10202091251605,-66.47035607931619,1.943470532939988
34,64.1,-62.07463214417891,-68.42212256625776,0.594545776635067
34.02,40.1,16.489958662592336,-68.87796929088465,-0.778455111247395
34.04,17.1,93.20378174872643,-67.78103191128993,-2.1450450927234734
34.06,4.2,157.77865329631413,-65.27120761693847,-3.4755674582662643
34.08,2.3,208.3941831043529,-61.6094793347778,-4.7443742994233835
34.1,4.5,251.26245522013807,-57.01291305427416,-5.930598196799733
34.12,12.6,283.9701185090761,-51.66058743661582,-7.017333177418212
34.14,23.2,309.48123914239454,-45.72607399274783,-7.991199769944233
34.16,33.5,330.2503076475665,-39.32875866783936,-8.841748077538869
34.18,42,347.48761810621585,-32.55137956178777,-9.560549443768677
34.2,44.1,365.54968335042065,-25.421006706597662,-10.140273293494694
34.22,45.6,378.3472446213695,-17.98203759315368,-10.57430372679087
34.24,47.9,384.31945210784914,-10.355370796330785,-10.85767780435181
34.26,48.5,385.92418072918264,-2.652934640123335,-10.98776085580877
34.28,46.1,384.46921371858247,5.0509991321579735,-10.963780211424432
34.3,39.9,380.80042058977483,12.703695304190454,-10.786233271029431
34.32,32.5,372.39198474881016,20.235619189224682,-10.456840133457789
34.34,31.4,351.91140602951253,27.478652935113484,-9.979697422879378
34.36,34.6,321.7706456332425,34.21547330116136,-9.362756174306341
34.38,39.2,285.4148581635553,40.2873282034128,-8.617728175913273
34.4,43,245.66061449184394,45.598082811262174,-7.758874084963408
34.42,39.9,209.25650430188492,50.147253897517565,-6.801420739276361
34.44,29.6,177.04773609277538,54.010296215118444,-5.759845261431027
34.46,14.4,147.20740284632015,57.25284753203273,-4.647213848828767
34.48,-2,116.48525771392005,59.88977407869523,-3.475787658904904
34.5,-16.6,82.36937849810589,61.87832039636802,-2.2581067413715616
34.52,-19.5,35.519963706515924,63.05721379206391,-1.0087514274125102
34.54,-18.5,-15.432827785341361,63.25808514678583,0.2544015337423177
34.56,-16.2,-67.05960530506154,62.4331608343203,1.5113139654591965
34.58,-10.5,-120.6462735280814,60.5561020879444,2.7412065671916013
34.6,-9.7,-167.03832931524997,57.67925612381361,3.9235601228815193
34.62,-9.8,-209.56303549421582,53.91324255989591,5.039485084775747
34.64,-6.7,-251.6831709378215,49.3007805986721,6.071625293291296
34.66,5.1,-298.24174557760574,43.80153155643562,7.002648394032385
34.68,21.2,-344.0757016789321,37.37835722743938,7.8144472637260165
34.7,34,-380.87226512557913,30.128877721432765,8.489519598125696
34.72,39.4,-404.02295843175494,22.279925661297177,9.013607620238714
34.74,39.9,-415.7678878089171,14.08201738212799,9.377227042545439
34.76,38.2,-418.7090026440575,5.737248664118363,9.57541969857795
34.78,32.3,-410.8665936115224,-2.5585071130128405,9.6072071133785
34.8,27.6,-397.84486045330823,-10.64562147290005,9.475165830470724
34.82,27.9,-383.68691045652264,-18.460939007312394,9.184100232174423
34.84,31.5,-366.9231715999279,-25.967039660102472,8.739820455430703
34.86,28.6,-338.03598599518267,-33.01663107848293,8.149983761228727
34.88,13.2,-291.5694367756743,-39.31268516546372,7.426690614956122
34.9,-0.7,-242.38421983217432,-44.65222161219426,6.587041565947161
34.92,-1.8,-202.57158673168692,-49.1017795783775,5.649501574997096
34.94,-6.4,-156.38475077395367,-52.69134287320092,4.631570373233847
34.96,-13.1,-105.99553970397884,-55.31514571933368,3.551505511449833
34.98,-22.2,-51.92525907937127,-56.89435367186913,2.4294105426185824
35,-28.8,0.0510321659181443,-57.41309592940887,1.2863360721555082
35.02,-19.1,35.33463172082537,-57.05923929845075,0.14161274546347283
35.04,-1.5,61.89849048167758,-56.086908098159014,-0.9898487032124901
35.06,20.7,82.69208676430475,-54.6410023580177,-2.0971277830246406
35.08,36.9,108.03308281283648,-52.733750704876684,-3.170875289653457
35.1,52.6,131.99008784165312,-50.33351905198115,-4.201547964184705
35.12,62.5,159.49812042572927,-47.41863703446002,-5.179069503199807
35.14,60.5,196.1993438633827,-43.86166247107348,-6.091872477852405
35.16,44.2,243.84931932910825,-39.46117593750711,-6.925100843314105
35.18,20.9,294.3187997713189,-34.079494866792786,-7.660507534919484
35.2,0.5,336.895648372108,-27.76735052644594,-8.278975975028024
35.22,-8.2,362.17217682270643,-20.77667243075163,-8.764416193749565
35.24,-2,366.6827324958531,-13.488123500477803,-9.107064145403081
35.26,3.7,365.9132048058181,-6.162164291209042,-9.303567018927767
35.28,-9,377.8154634689788,1.2751222253026162,-9.352437438494492
35.3,-21.2,383.20745200727276,8.885351209963254,-9.250832706412876
35.32,-34,383.15376194326467,16.548963178173548,-8.996489568216521
35.34,-38.9,369.196294071542,24.072463570158273,-8.5902753098128
35.36,-37.7,343.45859987022516,31.199012350285162,-8.037560562962502
35.38,-37.2,313.23282078022197,37.765926410007665,-7.347911190774439
35.4,-34.7,276.32644699403977,43.66151895597352,-6.533636755315079
35.42,-19,222.16818760222392,48.64646519051392,-5.610556934482647
35.44,2,159.63680174360906,52.46451499863218,-4.599447155191251
35.46,15.6,102.47531474931799,55.08563610497483,-3.5239456681945125
35.48,18.8,54.53898338093204,56.6557790511819,-2.4065315416090978
35.5,12.4,15.709434332189993,57.35826321261138,-1.2663911444552893
35.52,0.4,-17.47352034669138,57.34062235286066,-0.11940231443776762
35.54,0.7,-62.4324639420351,56.541562527833776,1.019419508914525
35.56,1.6,-106.67408179862204,54.85049710822546,2.1333400803770517
35.58,-23.3,-123.1104974322331,52.55265136727777,3.20737154112561
35.6,-74.7,-110.9937914912017,50.21160853036981,4.235014117132484
35.62,-95.8,-127.52912337762957,47.82637943499552,5.2153939748729385
35.64,-77.9,-180.94134612815554,44.741674808886195,6.141074496621183
35.66,-48.4,-242.71542226550014,40.5051072196443,6.993542297852348
35.68,-42.1,-277.0202788214027,35.30775032494525,7.7516708563527486
35.7,-66.5,-276.0254571160298,29.777293089186283,8.402521275946423
35.72,-85.5,-276.11269972697403,24.25591164416874,8.94285331120261
35.74,-85.3,-291.07248095281443,18.584059964146622,9.371253017710284
35.76,-66.7,-319.7582383540814,12.475752907608967,9.68185113948543
35.78,-48.3,-343.0169624761649,5.848001047448305,9.865088674940324
35.8,-45.7,-344.9250980730051,-1.0314194042763623,9.913254490295452
35.82,-60.2,-324.3137234885398,-7.723807470305278,9.825702223506582
35.84,-65.1,-308.3756208429613,-14.0507007722032,9.607957145948479
35.86,-46.4,-311.32531135268647,-20.247709955645725,9.264973046336282
35.88,-18.6,-318.4741615091164,-26.5457045434926,8.79703891180404
35.9,3.9,-315.27848486873216,-32.88323086561633,8.202749570996353
35.92,15,-295.7663549382059,-38.993679127106546,7.4839804871348665
35.94,19.5,-265.1665582598169,-44.6030081337085,6.648013633212032
35.96,16.7,-223.34220571477655,-49.488095664264215,5.707102616263305
35.98,7.4,-171.8333338744836,-53.4398509718282,4.677823172908569
36,3.8,-123.720128250057,-56.39538552701226,3.579470832470253
36.02,12.9,-86.73094054382112,-58.49989616791156,2.4305180412021112
36.04,27.7,-54.361533962262264,-59.91082088143577,1.2464108971754957
36.06,46.3,-25.184318563212486,-60.70627938891063,0.04023992143205454
36.08,53.6,15.467554816428532,-60.803447024206605,-1.1748573155395774
36.1,50.8,65.67053712763007,-59.9920661229018,-2.38281242001076
36.12,50.1,112.3659125947481,-58.21170166547226,-3.5648500714738995
36.14,61.6,144.7483915302605,-55.6405586816917,-4.703372649497576
36.16,74.9,172.81844339371494,-52.464890403433664,-5.784427116185379
36.18,86.8,199.36871345174558,-48.74301891816937,-6.796506186779679
36.2,103.7,217.59460655032032,-44.57338581134727,-7.729670213217003
36.22,104.2,248.67327950502386,-39.91070705501282,-8.574511122996938
36.24,73.8,306.5208086004592,-34.35876629805354,-9.317205839927082
36.26,38.8,363.72886600468865,-27.656269701814537,-9.937356186064322
36.28,17.5,401.10579859815874,-20.007923226739933,-10.413998104696091
36.3,10.1,418.01541708472047,-11.816711252999001,-10.73224444238012
36.32,14.5,416.4470604507619,-3.4720866641610755,-10.885132418134408
36.34,15.6,411.6646261596711,4.809030016845869,-10.871762984906391
36.36,14.8,402.3672905675308,12.949349002167574,-10.694179198685564
36.38,10,390.8347884355359,20.88136961490376,-10.355872020076605
36.4,-0.6,379.06469174167694,28.580364244589944,-9.861254692537226
36.42,-1.7,351.94323433436523,35.890443341957365,-9.216546631082101
36.44,12,304.7111675315495,42.456987213842815,-8.433072343036114
36.46,34.7,244.06026835366953,47.94470145003503,-7.529055476603688
36.48,44.4,193.04213783015058,52.31572541417323,-6.526451230371556
36.5,24.9,168.58362243016046,55.931982935946685,-5.443974171065605
36.52,-7.3,154.36774273029718,59.161496515366004,-4.293039402277875
36.54,-36.5,134.8400399674575,62.05357427770058,-3.080888721440889
36.56,-46.8,94.4465717615443,64.34644034374104,-1.8168886034790779
36.58,-45.1,40.877645122999525,65.69968248233916,-0.5164274042858495
36.6,-30.5,-25.827951440658012,65.8501794157987,0.7990711852918436
36.62,2.8,-110.32586466819107,64.48864128514296,2.1024593631682635
36.64,3.9,-160.25782537048616,61.78280444523636,3.3651737922481897
36.66,-29.7,-172.60199959530382,58.45420626997843,4.567543872525271
36.68,-38.5,-206.94835410253015,54.6587028178362,5.698672938120712
36.7,-43,-242.09277436279888,50.168291633551426,6.746942859203929
36.72,-35.7,-284.97851506998734,44.89757885703318,7.697601542860897
36.74,-19,-332.4751702239342,38.72304214210562,8.53380773416162
36.76,-15.4,-361.3036815361273,31.78525377957666,9.238890677618611
36.78,-8.3,-387.75304844263667,24.294686647216245,9.799690069351696
36.8,7.4,-416.5267364259969,16.25188897830045,10.205155816543996
36.82,23.3,-438.75632457416015,7.699058559469542,10.444665286568243
36.84,29.1,-443.8428071232682,-1.1269325602284628,10.51038654509167
36.86,23.3,-430.33573269379843,-9.868717763005,10.400430044317053
36.88,17.5,-410.1869550079302,-18.273944452150825,10.11900342845587
36.9,7,-379.06229125431,-26.166436738362272,9.674599626483937
36.92,-12.7,-333.0322343982868,-33.28738183572271,9.08006145403205
36.94,-28.3,-286.2304790471778,-39.48000883176135,8.352387563621988
36.96,-24.1,-255.09624710798835,-44.89327597231706,7.508654734440103
36.98,-20.3,-219.79929491332882,-49.64223128638281,6.563299682983438
37,-20.3,-177.52412690640492,-53.61546541577144,5.530722739041789
37.02,-14.4,-138.68582747987827,-56.77756488895584,4.426792460669281
37.04,3,-109.46709594759582,-59.259094067764075,3.266425897038297
37.06,26.6,-84.95327244432573,-61.20329770822695,2.061802006203829
37.08,43.1,-52.19302485392589,-62.57476065055488,0.8240214502825628
37.1,51.8,-11.061896778969032,-63.207309852745254,-0.43379922663595477
37.12,58.4,32.032454536809645,-62.99760427985413,-1.695848339752952
37.14,62.7,76.59991990176096,-61.91128055974965,-2.9449371602296783
37.16,48,138.63100113590187,-59.75897139748088,-4.161639652606563
37.18,28.4,202.9219722208313,-56.34344174025659,-5.322663758033026
37.2,9.8,262.5483270927369,-51.688738851161624,-6.402985539800134
37.22,-4.8,313.61086575490367,-45.92714705146683,-7.3791443770075675
37.24,-20.7,360.6739861323469,-39.18429868330873,-8.230258815331434
37.26,-36.3,401.4303439890081,-31.563255552438775,-8.937734341875599
37.28,-47.3,430.98882170865124,-23.239064081522365,-9.485757525965937
37.3,-56.3,451.57065538275276,-14.41346950787574,-9.86228285344392
37.32,-57.4,457.02100121262333,-5.327553145008041,-10.059693075560297
37.34,-51.8,448.56853868596806,3.728342051562837,-10.075685186137298
37.36,-46.7,433.65054619327407,12.550532703163926,-9.912896442228643
37.38,-50.5,420.9495439763187,21.096533413841847,-9.57642578857929
37.4,-52.1,399.54784643625,29.301507134572077,-9.07244539435999
37.42,-44.5,362.8464289834983,36.92544971836116,-8.410175840633537
37.44,-30.9,314.735775627233,43.70127161301705,-7.603908645341232
37.46,-17.2,261.95582440431946,49.46818748443196,-6.6722140751917385
37.48,3.7,198.268865303244,54.07043427863936,-5.636827880703711
37.5,23.6,132.9551369952743,57.38267422759021,-4.522296820553127
37.52,37.5,72.05039896837748,59.43272954140442,-3.354142808973458
37.54,50.1,11.775811401801988,60.2709916263696,-2.1571056240515847
37.56,61.4,-46.92884847090468,59.91946126353589,-0.9552011220171894
